DEBUG 2021-10-19 10:25:03,537 1939493ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:04:48,352  1777ms ServiceBusManager      CallSite.Target    - Creating new QueueClient for queue desktopc6rc2dp
INFO  2021-10-20 14:04:48,321  1746ms ServiceBusManager      CallSite.Target    - Not checking for the existence of the queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,353  1778ms ServiceBusManager      CallSite.Target    - Creating new QueueClient for queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,319  1744ms BackgroundExecution    CallSite.Target    - Execution loop Worker:3a42ad0a has started in 45,4548 ms
INFO  2021-10-20 14:04:48,353  1779ms ServiceBusManager      CallSite.Target    - Not checking for the existence of the queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,353  1779ms ServiceBusManager      CallSite.Target    - Creating new QueueClient for queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,350  1776ms BackgroundExecution    CallSite.Target    - Execution loop Worker:8da3386b has started in 76,456 ms
DEBUG 2021-10-20 14:04:48,353  1778ms BackgroundExecution    CallSite.Target    - Execution loop Worker:580831ac has started in 79,4016 ms
INFO  2021-10-20 14:04:48,354  1780ms ServiceBusManager      CallSite.Target    - Not checking for the existence of the queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,354  1780ms ServiceBusManager      CallSite.Target    - Creating new QueueClient for queue desktopc6rc2dp
INFO  2021-10-20 14:04:48,354  1780ms ServiceBusManager      CallSite.Target    - Not checking for the existence of the queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,382  1807ms ServiceBusManager      CallSite.Target    - Creating new QueueClient for queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,382  1807ms BackgroundExecution    CallSite.Target    - Execution loop Worker:c85ecc9a has started in 108,5295 ms
INFO  2021-10-20 14:04:48,382  1807ms ServiceBusManager      CallSite.Target    - Not checking for the existence of the queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,382  1808ms ServiceBusManager      CallSite.Target    - Creating new QueueClient for queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,382  1808ms BackgroundExecution    CallSite.Target    - Execution loop Worker:864ca809 has started in 108,7198 ms
INFO  2021-10-20 14:04:48,383  1809ms ServiceBusManager      CallSite.Target    - Not checking for the existence of the queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,383  1809ms ServiceBusManager      CallSite.Target    - Creating new QueueClient for queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,383  1809ms BackgroundExecution    CallSite.Target    - Execution loop Worker:12fa428c has started in 109,2731 ms
INFO  2021-10-20 14:04:48,385  1810ms ServiceBusManager      CallSite.Target    - Not checking for the existence of the queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,385  1810ms ServiceBusManager      CallSite.Target    - Creating new QueueClient for queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,386  1812ms BackgroundExecution    CallSite.Target    - Execution loop Worker:c3a1085b has started in 113,0613 ms
INFO  2021-10-20 14:04:48,387  1812ms ServiceBusManager      CallSite.Target    - Not checking for the existence of the queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,387  1812ms ServiceBusManager      CallSite.Target    - Creating new QueueClient for queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,389  1814ms BackgroundExecution    CallSite.Target    - Execution loop Worker:8cd0be8e has started in 115,523 ms
INFO  2021-10-20 14:04:48,389  1814ms ServiceBusManager      CallSite.Target    - Not checking for the existence of the queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,389  1815ms ServiceBusManager      CallSite.Target    - Creating new QueueClient for queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,391  1817ms BackgroundExecution    CallSite.Target    - Execution loop Worker:c35366d9 has started in 117,9268 ms
INFO  2021-10-20 14:04:48,391  1817ms ServiceBusManager      CallSite.Target    - Not checking for the existence of the queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,392  1817ms ServiceBusManager      CallSite.Target    - Creating new QueueClient for queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,394  1819ms BackgroundExecution    CallSite.Target    - Execution loop Worker:926d1ad7 has started in 120,323 ms
INFO  2021-10-20 14:04:48,394  1819ms ServiceBusManager      CallSite.Target    - Not checking for the existence of the queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,394  1819ms ServiceBusManager      CallSite.Target    - Creating new QueueClient for queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,396  1822ms BackgroundExecution    CallSite.Target    - Execution loop Worker:badcf952 has started in 122,8478 ms
INFO  2021-10-20 14:04:48,396  1822ms ServiceBusManager      CallSite.Target    - Not checking for the existence of the queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,397  1823ms ServiceBusManager      CallSite.Target    - Creating new QueueClient for queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,399  1825ms BackgroundExecution    CallSite.Target    - Execution loop Worker:77292146 has started in 125,3579 ms
INFO  2021-10-20 14:04:48,399  1825ms ServiceBusManager      CallSite.Target    - Not checking for the existence of the queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,399  1825ms ServiceBusManager      CallSite.Target    - Creating new QueueClient for queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,401  1827ms BackgroundExecution    CallSite.Target    - Execution loop Worker:df78b7e2 has started in 127,6984 ms
INFO  2021-10-20 14:04:48,401  1827ms ServiceBusManager      CallSite.Target    - Not checking for the existence of the queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,401  1827ms ServiceBusManager      CallSite.Target    - Creating new QueueClient for queue desktopc6rc2dp
DEBUG 2021-10-20 14:04:48,404  1830ms BackgroundExecution    CallSite.Target    - Execution loop DelayedJobScheduler:9bd666d6 has started in 5,3234 ms
INFO  2021-10-20 14:04:48,405  1831ms ackgroundServerProcess CallSite.Target    - Server desktop-c6rc2dp:17756:592c914e all the dispatchers started
DEBUG 2021-10-20 14:04:48,407  1833ms BackgroundExecution    CallSite.Target    - Execution loop RecurringJobScheduler:5b0ce945 has started in 5,0514 ms
DEBUG 2021-10-20 14:04:48,874  2299ms ExpirationManager      CallSite.Target    - Outdated records removed from the 'AggregatedCounter' table.
DEBUG 2021-10-20 14:04:48,874  2300ms ExpirationManager      CallSite.Target    - Removing outdated records from the 'Job' table...
DEBUG 2021-10-20 14:04:49,396  2821ms CountersAggregator     CallSite.Target    - Records from the 'Counter' table aggregated.
DEBUG 2021-10-20 14:04:49,447  2873ms ExpirationManager      CallSite.Target    - Outdated records removed from the 'Job' table.
DEBUG 2021-10-20 14:04:49,447  2873ms ExpirationManager      CallSite.Target    - Removing outdated records from the 'List' table...
DEBUG 2021-10-20 14:04:49,876  3302ms ExpirationManager      CallSite.Target    - Outdated records removed from the 'List' table.
DEBUG 2021-10-20 14:04:49,876  3302ms ExpirationManager      CallSite.Target    - Removing outdated records from the 'Set' table...
DEBUG 2021-10-20 14:04:50,306  3731ms ExpirationManager      CallSite.Target    - Outdated records removed from the 'Set' table.
DEBUG 2021-10-20 14:04:50,306  3732ms ExpirationManager      CallSite.Target    - Removing outdated records from the 'Hash' table...
DEBUG 2021-10-20 14:04:50,794  4219ms ExpirationManager      CallSite.Target    - Outdated records removed from the 'Hash' table.
DEBUG 2021-10-20 14:04:53,273  6699ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:04:53,274  6700ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:04:58,288 11714ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:04:58,288 11714ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:05:03,321 16747ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:05:03,321 16747ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:05:08,230 21656ms RecurringJobScheduler  CallSite.Target    - Recurring job 'EnvioRegistroEMPLOYER' is being updated. RecurringJob: (Job:{"Type":"MonitorJobs.Negocio.EnviarRegistroPonto, MonitorJobs, Version=2.68.1984.1, Culture=neutral, PublicKeyToken=null","Method":"EnviarRegistroPontoCS","ParameterTypes":"[\"System.String, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089\"]","Arguments":"[\"\\\"PONTOFOPAG_EMPLOYER\\\"\"]"};Cron:*/1 * * * *;TimeZoneId:UTC;Queue:pequeno;CreatedAt:2019-04-25T15:49:25.0485350Z;LastExecution:2021-10-20T17:04:04.1795094Z;LastJobId:506405;NextExecution:2021-10-20T17:05:00.0000000Z;V:2;RetryAttempt:0;Error:), Changes: (LastExecution:2021-10-20T17:05:05.4425622Z;NextExecution:2021-10-20T17:06:00.0000000Z;LastJobId:506406), NextExecution: (20/10/2021 17:06:00)
DEBUG 2021-10-20 14:05:08,328 21753ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:05:08,328 21753ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:05:10,252 23677ms RecurringJobScheduler  CallSite.Target    - 1 recurring job(s) processed by scheduler.
DEBUG 2021-10-20 14:05:13,374 26800ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:05:13,375 26801ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:05:18,414 31839ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:05:18,414 31839ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:05:18,499 31925ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:17756:592c914e heartbeat successfully sent
DEBUG 2021-10-20 14:05:18,499 31925ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:17756:592c914e waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-20 14:05:23,448 36874ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:05:23,448 36874ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:05:28,488 41914ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:05:28,489 41914ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:05:33,531 46956ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:05:33,531 46956ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:05:38,569 51995ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:05:38,569 51995ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:05:43,611 57037ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:05:43,611 57037ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:05:48,657 62083ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:05:48,657 62083ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:05:48,866 62291ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:17756:592c914e heartbeat successfully sent
DEBUG 2021-10-20 14:05:48,866 62291ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:17756:592c914e waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-20 14:05:53,700 67125ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:05:53,700 67126ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:05:58,746 72172ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:05:58,746 72172ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:06:03,780 77206ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:06:03,780 77206ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:06:08,806 82231ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:06:08,806 82231ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:06:13,839 87265ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:06:13,839 87265ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:06:14,772 88198ms RecurringJobScheduler  CallSite.Target    - Recurring job 'EnvioRegistroEMPLOYER' is being updated. RecurringJob: (Job:{"Type":"MonitorJobs.Negocio.EnviarRegistroPonto, MonitorJobs, Version=2.68.1984.1, Culture=neutral, PublicKeyToken=null","Method":"EnviarRegistroPontoCS","ParameterTypes":"[\"System.String, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089\"]","Arguments":"[\"\\\"PONTOFOPAG_EMPLOYER\\\"\"]"};Cron:*/1 * * * *;TimeZoneId:UTC;Queue:pequeno;CreatedAt:2019-04-25T15:49:25.0485350Z;LastExecution:2021-10-20T17:05:05.4425622Z;LastJobId:506406;NextExecution:2021-10-20T17:06:00.0000000Z;V:2;RetryAttempt:0;Error:), Changes: (LastExecution:2021-10-20T17:06:12.7067708Z;NextExecution:2021-10-20T17:07:00.0000000Z;LastJobId:506407), NextExecution: (20/10/2021 17:07:00)
DEBUG 2021-10-20 14:06:16,779 90205ms RecurringJobScheduler  CallSite.Target    - 1 recurring job(s) processed by scheduler.
DEBUG 2021-10-20 14:06:18,888 92314ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:06:18,888 92314ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:06:19,125 92551ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:17756:592c914e heartbeat successfully sent
DEBUG 2021-10-20 14:06:19,126 92551ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:17756:592c914e waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-20 14:06:23,934 97360ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:06:23,934 97360ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:06:28,979 102405ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:06:28,979 102405ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:06:34,018 107444ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:06:34,018 107444ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
INFO  2021-10-20 14:06:55,267   653ms ackgroundServerProcess CallSite.Target    - Server desktop-c6rc2dp:23740:60fec26e successfully announced in 143,9949 ms
INFO  2021-10-20 14:06:55,280   666ms ackgroundServerProcess CallSite.Target    - Server desktop-c6rc2dp:23740:60fec26e is starting the registered dispatchers: ServerWatchdog, ServerJobCancellationWatcher, ExpirationManager, CountersAggregator, Worker, DelayedJobScheduler, RecurringJobScheduler...
DEBUG 2021-10-20 14:06:55,281   667ms BackgroundExecution    CallSite.Target    - Execution loop ServerHeartbeatProcess:dac37806 has started in 2,9259 ms
DEBUG 2021-10-20 14:06:55,284   670ms BackgroundExecution    CallSite.Target    - Execution loop ServerWatchdog:ae86cf00 has started in 2,7093 ms
DEBUG 2021-10-20 14:06:55,285   671ms ServerHeartbeatProcess CallSite.Target    - Server desktop-c6rc2dp:23740:60fec26e waiting for 00:00:30 delay before sending a heartbeat
DEBUG 2021-10-20 14:06:55,286   672ms BackgroundExecution    CallSite.Target    - Execution loop ServerJobCancellationWatcher:1880a419 has started in 2,9946 ms
DEBUG 2021-10-20 14:06:55,286   672ms JobCancellationWatcher CallSite.Target    - Checking for aborted jobs...
DEBUG 2021-10-20 14:06:55,287   673ms JobCancellationWatcher CallSite.Target    - No newly aborted jobs found.
DEBUG 2021-10-20 14:06:55,289   675ms BackgroundExecution    CallSite.Target    - Execution loop ExpirationManager:e9ef40aa has started in 2,3854 ms
DEBUG 2021-10-20 14:06:55,289   675ms ExpirationManager      CallSite.Target    - Removing outdated records from the 'AggregatedCounter' table...
DEBUG 2021-10-20 14:06:55,291   677ms BackgroundExecution    CallSite.Target    - Execution loop CountersAggregator:e9e66a11 has started in 2,8674 ms
DEBUG 2021-10-20 14:06:55,291   677ms CountersAggregator     CallSite.Target    - Aggregating records in 'Counter' table...
DEBUG 2021-10-20 14:06:55,293   679ms BackgroundExecution    CallSite.Target    - Execution loop Worker:8ebcc0e4 has started in 3,1659 ms
DEBUG 2021-10-20 14:06:55,296   682ms BackgroundExecution    CallSite.Target    - Execution loop Worker:d7978c1b has started in 5,6615 ms
DEBUG 2021-10-20 14:06:55,298   684ms BackgroundExecution    CallSite.Target    - Execution loop Worker:24a71ab7 has started in 8,1191 ms
INFO  2021-10-20 14:06:55,299   685ms ServiceBusManager      CallSite.Target    - Not checking for the existence of the queue desktopc6rc2dp
DEBUG 2021-10-20 14:06:55,300   686ms ServiceBusManager      CallSite.Target    - Creating new QueueClient for queue desktopc6rc2dp
INFO  2021-10-20 14:06:55,299   685ms ServiceBusManager      CallSite.Target    - Not checking for the existence of the queue desktopc6rc2dp
INFO  2021-10-20 14:06:55,300   686ms ServiceBusManager      CallSite.Target    - Not checking for the existence of the queue desktopc6rc2dp
DEBUG 2021-10-20 14:06:55,328   714ms BackgroundExecution    CallSite.Target    - Execution loop Worker:aea3d463 has started in 38,2464 ms
